name|split
S004891_P0003_T00|train
S004891_P0007_T00|train
S004892_P0000_T00|train
S004892_P0003_T00|train
S004892_P0007_T00|train
S004893_P0000_T00|train
S004893_P0003_T00|train
S004893_P0007_T00|train
S004894_P0000_T00|train
S004894_P0003_T00|train
S004894_P0007_T00|train
S004895_P0000_T00|train
S004895_P0003_T00|train
S004895_P0007_T00|train
S004896_P0000_T00|train
S004896_P0003_T00|train
S004896_P0007_T00|train
S004897_P0000_T00|train
S004897_P0003_T00|train
S004897_P0007_T00|train
S004898_P0000_T00|train
S004898_P0003_T00|train
S004898_P0007_T00|train
S004899_P0000_T00|train
S004899_P0003_T00|train
S004899_P0007_T00|train
S004900_P0000_T00|train
S004900_P0003_T00|train
S004900_P0007_T00|train
S004901_P0000_T00|train
S004901_P0003_T00|train
S004901_P0007_T00|train
S004902_P0000_T00|train
S004902_P0003_T00|train
S004902_P0007_T00|train
S004903_P0000_T00|train
S004903_P0003_T00|train
S004903_P0007_T00|train
S004904_P0000_T00|train
S004904_P0003_T00|train
S004904_P0007_T00|train
S004905_P0000_T00|train
S004905_P0003_T00|train
S004905_P0007_T00|train
S004906_P0000_T00|train
S004906_P0003_T00|train
S004906_P0007_T00|train
S004908_P0000_T00|train
S004908_P0003_T00|train
S004908_P0007_T00|train
S004910_P0000_T00|train
S004910_P0003_T00|train
S004910_P0007_T00|train
S004911_P0000_T00|train
S004911_P0003_T00|train
S004911_P0007_T00|train
S004912_P0000_T00|train
S004912_P0003_T00|train
S004912_P0007_T00|train
S004913_P0000_T00|train
S004913_P0003_T00|train
S004913_P0007_T00|train
S004914_P0000_T00|train
S004914_P0003_T00|train
S004914_P0007_T00|train
S004915_P0000_T00|train
S004915_P0003_T00|train
S004915_P0007_T00|train
S004916_P0000_T00|train
S004916_P0003_T00|train
S004916_P0007_T00|train
S004917_P0000_T00|train
S004917_P0003_T00|train
S004917_P0007_T00|train
S004918_P0000_T00|train
S004918_P0003_T00|train
S004918_P0007_T00|train
S004919_P0000_T00|train
S004919_P0003_T00|train
S004919_P0007_T00|train
S004920_P0000_T00|train
S004920_P0003_T00|train
S004920_P0007_T00|train
S004921_P0000_T00|train
S004921_P0003_T00|train
S004921_P0007_T00|train
S004922_P0000_T00|train
S004922_P0003_T00|train
S004922_P0007_T00|train
S004923_P0000_T00|train
S004923_P0003_T00|train
S004923_P0007_T00|train
S004925_P0000_T00|train
S004925_P0003_T00|train
S004925_P0007_T00|train
S004926_P0000_T00|train
S004926_P0003_T00|train
S004926_P0007_T00|train
S004927_P0000_T00|train
S004927_P0003_T00|train
S004927_P0007_T00|train
S004928_P0000_T00|train
S004928_P0003_T00|train
S004928_P0007_T00|train
S004929_P0000_T00|train
S004929_P0003_T00|train
S004929_P0007_T00|train
S004930_P0000_T00|train
S004930_P0003_T00|train
S004930_P0007_T00|train
S004931_P0000_T00|train
S004931_P0003_T00|train
S004931_P0007_T00|train
S004932_P0000_T00|train
S004932_P0003_T00|train
S004932_P0007_T00|train
S004933_P0000_T00|train
S004933_P0003_T00|train
S004933_P0007_T00|train
S004934_P0000_T00|train
S004934_P0003_T00|train
S004934_P0007_T00|train
S004935_P0000_T00|train
S004935_P0003_T00|train
S004935_P0007_T00|train
S004937_P0000_T00|train
S004937_P0003_T00|train
S004937_P0007_T00|train
S004938_P0000_T00|train
S004938_P0003_T00|train
S004938_P0007_T00|train
S004939_P0000_T00|train
S004939_P0003_T00|train
S004939_P0007_T00|train
S004940_P0000_T00|train
S004940_P0003_T00|train
S004940_P0007_T00|train
S004941_P0000_T00|train
S004941_P0003_T00|train
S004941_P0007_T00|train
S004942_P0000_T00|train
S004942_P0003_T00|train
S004942_P0007_T00|train
S004943_P0000_T00|train
S004943_P0003_T00|train
S004943_P0007_T00|train
S004944_P0000_T00|train
S004944_P0003_T00|train
S004944_P0007_T00|train
S004945_P0000_T00|train
S004945_P0003_T00|train
S004945_P0007_T00|train
S004947_P0000_T00|train
S004947_P0003_T00|train
S004947_P0007_T00|train
S004948_P0000_T00|train
S004948_P0003_T00|train
S004948_P0007_T00|train
S004949_P0000_T00|train
S004949_P0003_T00|train
S004949_P0007_T00|train
S004950_P0000_T00|train
S004950_P0003_T00|train
S004950_P0007_T00|train
S004951_P0000_T00|train
S004951_P0003_T00|train
S004951_P0007_T00|train
S004953_P0000_T00|train
S004953_P0003_T00|train
S004953_P0007_T00|train
S004954_P0000_T00|train
S004954_P0003_T00|train
S004954_P0007_T00|train
S004955_P0000_T00|train
S004955_P0003_T00|train
S004955_P0007_T00|train
S004956_P0000_T00|train
S004956_P0003_T00|train
S004956_P0007_T00|train
S004957_P0000_T00|train
S004957_P0003_T00|train
S004957_P0007_T00|train
S004958_P0000_T00|train
S004958_P0003_T00|train
S004958_P0007_T00|train
S004960_P0000_T00|train
S004960_P0003_T00|train
S004960_P0007_T00|train
S004961_P0000_T00|train
S004961_P0003_T00|train
S004961_P0007_T00|train
S004963_P0000_T00|train
S004963_P0003_T00|train
S004963_P0007_T00|train
S004964_P0000_T00|train
S004964_P0003_T00|train
S004964_P0007_T00|train
S004966_P0000_T00|train
S004966_P0003_T00|train
S004966_P0007_T00|train
S004967_P0000_T00|train
S004967_P0003_T00|train
S004967_P0007_T00|train
S004968_P0000_T00|train
S004968_P0003_T00|train
S004968_P0007_T00|train
S004969_P0000_T00|train
S004969_P0003_T00|train
S004969_P0007_T00|train
S004970_P0000_T00|train
S004970_P0003_T00|train
S004970_P0007_T00|train
S004971_P0000_T00|train
S004971_P0003_T00|train
S004971_P0007_T00|train
S004972_P0000_T00|train
S004972_P0003_T00|train
S004972_P0007_T00|train
S004973_P0000_T00|train
S004973_P0003_T00|train
S004973_P0007_T00|train
S004974_P0000_T00|train
S004974_P0003_T00|train
S004974_P0007_T00|train
S004975_P0000_T00|train
S004975_P0003_T00|train
S004975_P0007_T00|train
S004976_P0000_T00|train
S004976_P0003_T00|train
S004976_P0007_T00|train
S004978_P0000_T00|train
S004978_P0003_T00|train
S004978_P0007_T00|train
S004979_P0000_T00|train
S004979_P0003_T00|train
S004979_P0007_T00|train
S004980_P0000_T00|train
S004980_P0003_T00|train
S004980_P0007_T00|train
S004981_P0000_T00|train
S004981_P0003_T00|train
S004981_P0007_T00|train
S004982_P0000_T00|train
S004982_P0003_T00|train
S004982_P0007_T00|train
S004984_P0000_T00|train
S004984_P0003_T00|train
S004984_P0007_T00|train
S004985_P0000_T00|train
S004985_P0003_T00|train
S004985_P0007_T00|train
S004986_P0000_T00|train
S004986_P0003_T00|train
S004986_P0007_T00|train
S004987_P0000_T00|train
S004987_P0003_T00|train
S004987_P0007_T00|train
S004989_P0000_T00|train
S004989_P0003_T00|train
S004989_P0007_T00|train
S004991_P0000_T00|train
S004991_P0003_T00|train
S004991_P0007_T00|train
S004993_P0000_T00|train
S004993_P0003_T00|train
S004993_P0007_T00|train
S004994_P0000_T00|train
S004994_P0003_T00|train
S004994_P0007_T00|train
S004995_P0000_T00|train
S004995_P0003_T00|train
S004995_P0007_T00|train
S004996_P0000_T00|train
S004996_P0003_T00|train
S004996_P0007_T00|train
S004998_P0000_T00|train
S004998_P0003_T00|train
S004998_P0006_T00|train
S004998_P0007_T00|train
S004999_P0000_T00|train
S004999_P0003_T00|train
S004999_P0006_T00|train
S005000_P0000_T00|train
S005000_P0003_T00|train
S005000_P0006_T00|train
S005001_P0000_T00|train
S005001_P0003_T00|train
S005001_P0006_T00|train
S005003_P0000_T00|train
S005003_P0003_T00|train
S005003_P0006_T00|train
S005005_P0000_T00|train
S005005_P0003_T00|train
S005005_P0006_T00|train
S005006_P0000_T00|train
S005006_P0003_T00|train
S005006_P0006_T00|train
S005007_P0000_T00|train
S005007_P0003_T00|train
S005007_P0006_T00|train
S005009_P0000_T00|train
S005009_P0003_T00|train
S005009_P0006_T00|train
S005010_P0000_T00|train
S005010_P0003_T00|train
S005010_P0006_T00|train
S005012_P0000_T00|train
S005012_P0003_T00|train
S005012_P0006_T00|train
S005013_P0000_T00|train
S005013_P0003_T00|train
S005013_P0006_T00|train
S005014_P0000_T00|train
S005014_P0003_T00|train
S005014_P0006_T00|train
S005016_P0000_T00|train
S005016_P0003_T00|train
S005016_P0006_T00|train
S005018_P0000_T00|train
S005018_P0003_T00|train
S005018_P0006_T00|train
S005019_P0000_T00|train
S005019_P0003_T00|train
S005019_P0006_T00|train
S005020_P0000_T00|train
S005020_P0003_T00|train
S005020_P0006_T00|train
S005021_P0000_T00|train
S005021_P0003_T00|train
S005021_P0006_T00|train
S005023_P0000_T00|train
S005023_P0003_T00|train
S005023_P0006_T00|train
S005026_P0000_T00|train
S005026_P0003_T00|train
S005026_P0006_T00|train
S005027_P0000_T00|train
S005027_P0003_T00|train
S005027_P0006_T00|train
S005028_P0000_T00|train
S005028_P0003_T00|train
S005028_P0006_T00|train
S005029_P0000_T00|train
S005029_P0003_T00|train
S005029_P0006_T00|train
S005030_P0000_T00|train
S005030_P0003_T00|train
S005030_P0006_T00|train
S005031_P0000_T00|train
S005031_P0003_T00|train
S005031_P0006_T00|train
S005032_P0000_T00|train
S005032_P0003_T00|train
S005032_P0006_T00|train
S005033_P0000_T00|train
S005033_P0003_T00|train
S005033_P0006_T00|train
S005035_P0000_T00|train
S005035_P0003_T00|train
S005035_P0006_T00|train
S005036_P0000_T00|train
S005036_P0003_T00|train
S005036_P0006_T00|train
S005037_P0000_T00|train
S005037_P0003_T00|train
S005037_P0006_T00|train
S005038_P0000_T00|train
S005038_P0003_T00|train
S005038_P0006_T00|train
S005039_P0000_T00|train
S005039_P0003_T00|train
S005039_P0006_T00|train
S005041_P0000_T00|train
S005041_P0003_T00|train
S005041_P0006_T00|train
S005042_P0000_T00|train
S005042_P0003_T00|train
S005042_P0006_T00|train
S005043_P0000_T00|train
S005043_P0003_T00|train
S005043_P0006_T00|train
S005044_P0000_T00|train
S005044_P0003_T00|train
S005044_P0006_T00|train
S005045_P0000_T00|train
S005045_P0003_T00|train
S005045_P0006_T00|train
S005046_P0000_T00|train
S005046_P0003_T00|train
S005046_P0006_T00|train
S005047_P0000_T00|train
S005047_P0003_T00|train
S005047_P0006_T00|train
S005048_P0000_T00|train
S005048_P0003_T00|train
S005048_P0006_T00|train
S005049_P0000_T00|train
S005049_P0003_T00|train
S005049_P0006_T00|train
S005050_P0000_T00|train
S005050_P0003_T00|train
S005050_P0006_T00|train
S005051_P0000_T00|train
S005051_P0003_T00|train
S005051_P0006_T00|train
S005052_P0000_T00|train
S005052_P0003_T00|train
S005052_P0006_T00|train
S005054_P0000_T00|train
S005054_P0003_T00|train
S005054_P0006_T00|train
S005055_P0000_T00|train
S005055_P0003_T00|train
S005055_P0006_T00|train
S005056_P0000_T00|train
S005056_P0003_T00|train
S005056_P0006_T00|train
S005057_P0000_T00|train
S005057_P0003_T00|train
S005057_P0006_T00|train
S005058_P0000_T00|train
S005058_P0003_T00|train
S005058_P0006_T00|train
S005059_P0000_T00|train
S005059_P0003_T00|train
S005059_P0006_T00|train
S005060_P0000_T00|train
S005060_P0003_T00|train
S005060_P0006_T00|train
S005061_P0000_T00|train
S005061_P0003_T00|train
S005061_P0006_T00|train
S005062_P0000_T00|train
S005062_P0003_T00|train
S005062_P0006_T00|train
S005063_P0000_T00|train
S005063_P0003_T00|train
S005063_P0006_T00|train
S005066_P0000_T00|train
S005066_P0003_T00|train
S005066_P0006_T00|train
S005067_P0000_T00|train
S005067_P0003_T00|train
S005067_P0006_T00|train
S005068_P0000_T00|train
S005068_P0003_T00|train
S005068_P0006_T00|train
S005070_P0000_T00|train
S005070_P0003_T00|train
S005070_P0006_T00|train
S005071_P0000_T00|train
S005071_P0003_T00|train
S005071_P0006_T00|train
S005072_P0000_T00|train
S005072_P0003_T00|train
S005072_P0006_T00|train
S005073_P0000_T00|train
S005073_P0003_T00|train
S005073_P0006_T00|train
S005074_P0000_T00|train
S005074_P0003_T00|train
S005074_P0006_T00|train
S005076_P0000_T00|train
S005076_P0003_T00|train
S005076_P0006_T00|train
S005077_P0000_T00|train
S005077_P0003_T00|train
S005077_P0006_T00|train
S005078_P0000_T00|train
S005078_P0003_T00|train
S005078_P0006_T00|train
S005079_P0000_T00|train
S005079_P0003_T00|train
S005079_P0006_T00|train
S005081_P0000_T00|train
S005081_P0003_T00|train
S005081_P0006_T00|train
S005082_P0000_T00|train
S005082_P0003_T00|train
S005082_P0006_T00|train
S005083_P0000_T00|train
S005083_P0003_T00|train
S005083_P0006_T00|train
S005084_P0000_T00|train
S005084_P0003_T00|train
S005084_P0006_T00|train
S005085_P0000_T00|train
S005085_P0003_T00|train
S005085_P0006_T00|train
S005086_P0000_T00|train
S005086_P0003_T00|train
S005086_P0006_T00|train
S005087_P0000_T00|train
S005087_P0003_T00|train
S005087_P0006_T00|train
S005088_P0000_T00|train
S005088_P0003_T00|train
S005088_P0006_T00|train
S005089_P0000_T00|train
S005089_P0003_T00|train
S005089_P0006_T00|train
S005090_P0000_T00|train
S005090_P0003_T00|train
S005090_P0006_T00|train
S005091_P0000_T00|train
S005091_P0003_T00|train
S005091_P0006_T00|train
S005092_P0000_T00|train
S005092_P0003_T00|train
S005092_P0006_T00|train
S005093_P0000_T00|train
S005093_P0003_T00|train
S005093_P0006_T00|train
S005094_P0000_T00|train
S005094_P0003_T00|train
S005094_P0006_T00|train
S005095_P0000_T00|train
S005095_P0003_T00|train
S005095_P0006_T00|train
S005097_P0000_T00|train
S005097_P0003_T00|train
S005097_P0006_T00|train
S005098_P0000_T00|train
S005098_P0003_T00|train
S005098_P0006_T00|train
S005098_P0009_T00|train
S005099_P0000_T00|train
S005099_P0003_T00|train
S005099_P0006_T00|train
S005099_P0009_T00|train
S005100_P0000_T00|train
S005100_P0003_T00|train
S005100_P0006_T00|train
S005100_P0009_T00|train
S005101_P0000_T00|train
S005101_P0003_T00|train
S005101_P0006_T00|train
S005101_P0009_T00|train
S005102_P0000_T00|train
S005102_P0003_T00|train
S005102_P0006_T00|train
S005102_P0009_T00|train
S005103_P0000_T00|train
S005103_P0003_T00|train
S005103_P0006_T00|train
S005103_P0009_T00|train
S005104_P0000_T00|train
S005104_P0003_T00|train
S005104_P0006_T00|train
S005104_P0009_T00|train
S005105_P0000_T00|train
S005105_P0003_T00|train
S005105_P0006_T00|train
S005105_P0009_T00|train
S005106_P0000_T00|train
S005106_P0003_T00|train
S005106_P0006_T00|train
S005106_P0009_T00|train
S005107_P0000_T00|train
S005107_P0003_T00|train
S005107_P0006_T00|train
S005107_P0009_T00|train
S005108_P0000_T00|train
S005108_P0003_T00|train
S005108_P0006_T00|train
S005108_P0009_T00|train
S005109_P0000_T00|train
S005109_P0003_T00|train
S005109_P0006_T00|train
S005109_P0009_T00|train
S005111_P0000_T00|train
S005111_P0003_T00|train
S005111_P0006_T00|train
S005111_P0009_T00|train
S005115_P0000_T00|train
S005115_P0003_T00|train
S005115_P0006_T00|train
S005115_P0009_T00|train
S005116_P0000_T00|train
S005116_P0003_T00|train
S005116_P0006_T00|train
S005116_P0009_T00|train
S005117_P0000_T00|train
S005117_P0003_T00|train
S005117_P0006_T00|train
S005117_P0009_T00|train
S005119_P0000_T00|train
S005119_P0003_T00|train
S005119_P0006_T00|train
S005119_P0009_T00|train
S005121_P0000_T00|train
S005121_P0003_T00|train
S005121_P0006_T00|train
S005121_P0009_T00|train
S005122_P0000_T00|train
S005122_P0003_T00|train
S005122_P0006_T00|train
S005122_P0009_T00|train
S005123_P0000_T00|train
S005123_P0003_T00|train
S005123_P0006_T00|train
S005123_P0009_T00|train
S005124_P0000_T00|train
S005124_P0003_T00|train
S005124_P0006_T00|train
S005124_P0009_T00|train
S005125_P0000_T00|train
S005125_P0003_T00|train
S005125_P0006_T00|train
S005125_P0009_T00|train
S005126_P0000_T00|train
S005126_P0003_T00|train
S005126_P0006_T00|train
S005126_P0009_T00|train
S005127_P0000_T00|train
S005127_P0003_T00|train
S005127_P0006_T00|train
S005127_P0009_T00|train
S005128_P0000_T00|train
S005128_P0003_T00|train
S005128_P0006_T00|train
S005128_P0009_T00|train
S005129_P0000_T00|train
S005129_P0003_T00|train
S005129_P0006_T00|train
S005129_P0009_T00|train
S005130_P0000_T00|train
S005130_P0003_T00|train
S005130_P0006_T00|train
S005130_P0009_T00|train
S005132_P0000_T00|train
S005132_P0003_T00|train
S005132_P0006_T00|train
S005132_P0009_T00|train
S005133_P0000_T00|train
S005133_P0003_T00|train
S005133_P0006_T00|train
S005133_P0009_T00|train
S005134_P0000_T00|train
S005134_P0003_T00|train
S005134_P0006_T00|train
S005134_P0009_T00|train
S005135_P0000_T00|train
S005135_P0003_T00|train
S005135_P0006_T00|train
S005135_P0009_T00|train
S005136_P0000_T00|train
S005136_P0003_T00|train
S005136_P0006_T00|train
S005136_P0009_T00|train
S005137_P0000_T00|train
S005137_P0003_T00|train
S005137_P0006_T00|train
S005137_P0009_T00|train
S005138_P0000_T00|train
S005138_P0003_T00|train
S005138_P0006_T00|train
S005138_P0009_T00|train
S005139_P0000_T00|train
S005139_P0003_T00|train
S005139_P0006_T00|train
S005139_P0009_T00|train
S005140_P0000_T00|train
S005140_P0003_T00|train
S005140_P0006_T00|train
S005140_P0009_T00|train
S005141_P0000_T00|train
S005141_P0003_T00|train
S005141_P0006_T00|train
S005141_P0009_T00|train
S005142_P0000_T00|train
S005142_P0003_T00|train
S005142_P0006_T00|train
S005142_P0009_T00|train
S005143_P0000_T00|train
S005143_P0003_T00|train
S005143_P0006_T00|train
S005143_P0009_T00|train
S005144_P0000_T00|train
S005144_P0003_T00|train
S005144_P0006_T00|train
S005144_P0009_T00|train
S005146_P0000_T00|train
S005146_P0003_T00|train
S005146_P0006_T00|train
S005146_P0009_T00|train
S005147_P0000_T00|train
S005147_P0003_T00|train
S005147_P0006_T00|train
S005147_P0009_T00|train
S005148_P0000_T00|train
S005148_P0003_T00|train
S005148_P0006_T00|train
S005148_P0009_T00|train
S005149_P0000_T00|train
S005149_P0003_T00|train
S005149_P0006_T00|train
S005149_P0009_T00|train
S005150_P0000_T00|train
S005150_P0003_T00|train
S005150_P0006_T00|train
S005150_P0009_T00|train
S005151_P0000_T00|train
S005151_P0003_T00|train
S005151_P0006_T00|train
S005151_P0009_T00|train
S005152_P0000_T00|train
S005152_P0003_T00|train
S005152_P0006_T00|train
S005152_P0009_T00|train
S005153_P0000_T00|train
S005153_P0003_T00|train
S005153_P0006_T00|train
S005153_P0009_T00|train
S005154_P0000_T00|train
S005154_P0003_T00|train
S005154_P0006_T00|train
S005154_P0009_T00|train
S005155_P0000_T00|train
S005155_P0003_T00|train
S005155_P0006_T00|train
S005155_P0009_T00|train
S005156_P0000_T00|train
S005156_P0003_T00|train
S005156_P0006_T00|train
S005156_P0009_T00|train
S005157_P0000_T00|train
S005157_P0003_T00|train
S005157_P0006_T00|train
S005157_P0009_T00|train
S005158_P0000_T00|train
S005158_P0003_T00|train
S005158_P0006_T00|train
S005158_P0009_T00|train
S005159_P0000_T00|train
S005159_P0003_T00|train
S005159_P0006_T00|train
S005159_P0009_T00|train
S005160_P0000_T00|train
S005160_P0003_T00|train
S005160_P0006_T00|train
S005160_P0009_T00|train
S005161_P0000_T00|train
S005161_P0003_T00|train
S005161_P0006_T00|train
S005161_P0009_T00|train
S005163_P0000_T00|train
S005163_P0003_T00|train
S005163_P0006_T00|train
S005163_P0009_T00|train
S005164_P0000_T00|train
S005164_P0003_T00|train
S005164_P0006_T00|train
S005164_P0009_T00|train
S005165_P0000_T00|train
S005165_P0003_T00|train
S005165_P0006_T00|train
S005165_P0009_T00|train
S005166_P0000_T00|train
S005166_P0003_T00|train
S005166_P0006_T00|train
S005166_P0009_T00|train
S005167_P0000_T00|train
S005167_P0003_T00|train
S005167_P0006_T00|train
S005167_P0009_T00|train
S005168_P0000_T00|train
S005168_P0003_T00|train
S005168_P0006_T00|train
S005169_P0000_T00|train
S005169_P0003_T00|train
S005169_P0006_T00|train
S005169_P0009_T00|train
S005170_P0000_T00|train
S005170_P0003_T00|train
S005170_P0006_T00|train
S005170_P0009_T00|train
S005171_P0000_T00|train
S005171_P0003_T00|train
S005171_P0006_T00|train
S005171_P0009_T00|train
S005172_P0000_T00|train
S005172_P0003_T00|train
S005172_P0006_T00|train
S005172_P0009_T00|train
S005173_P0000_T00|train
S005173_P0003_T00|train
S005173_P0006_T00|train
S005173_P0009_T00|train
S005174_P0000_T00|train
S005174_P0003_T00|train
S005174_P0006_T00|train
S005174_P0009_T00|train
S005175_P0000_T00|train
S005175_P0003_T00|train
S005175_P0006_T00|train
S005175_P0009_T00|train
S005176_P0000_T00|train
S005176_P0003_T00|train
S005176_P0006_T00|train
S005176_P0009_T00|train
S005177_P0000_T00|train
S005177_P0003_T00|train
S005177_P0006_T00|train
S005177_P0009_T00|train
S005178_P0000_T00|train
S005178_P0003_T00|train
S005178_P0006_T00|train
S005178_P0009_T00|train
S005179_P0000_T00|train
S005179_P0003_T00|train
S005179_P0006_T00|train
S005179_P0009_T00|train
S005180_P0000_T00|train
S005180_P0003_T00|train
S005180_P0006_T00|train
S005180_P0009_T00|train
S005181_P0000_T00|train
S005181_P0003_T00|train
S005181_P0006_T00|train
S005181_P0009_T00|train
S005182_P0000_T00|train
S005182_P0003_T00|train
S005182_P0006_T00|train
S005182_P0009_T00|train
S005183_P0000_T00|train
S005183_P0003_T00|train
S005183_P0006_T00|train
S005183_P0009_T00|train
S005185_P0000_T00|train
S005185_P0003_T00|train
S005185_P0009_T00|train
S005187_P0000_T00|train
S005187_P0003_T00|train
S005187_P0006_T00|train
S005187_P0009_T00|train
S005188_P0000_T00|train
S005188_P0003_T00|train
S005188_P0006_T00|train
S005188_P0009_T00|train
S005189_P0000_T00|train
S005189_P0003_T00|train
S005189_P0006_T00|train
S005189_P0009_T00|train
S005190_P0000_T00|train
S005190_P0003_T00|train
S005190_P0006_T00|train
S005190_P0009_T00|train
S005191_P0000_T00|train
S005191_P0003_T00|train
S005191_P0006_T00|train
S005191_P0009_T00|train
S005192_P0000_T00|train
S005192_P0003_T00|train
S005192_P0006_T00|train
S005192_P0009_T00|train
S005193_P0000_T00|train
S005193_P0003_T00|train
S005193_P0006_T00|train
S005193_P0009_T00|train
S005194_P0000_T00|train
S005194_P0003_T00|train
S005194_P0006_T00|train
S005194_P0009_T00|train
S005195_P0000_T00|train
S005195_P0003_T00|train
S005195_P0006_T00|train
S005195_P0009_T00|train
S005196_P0000_T00|train
S005196_P0003_T00|train
S005196_P0006_T00|train
S005196_P0009_T00|train
S005198_P0000_T00|train
S005198_P0003_T00|train
S005198_P0006_T00|train
S005198_P0009_T00|train
S005199_P0000_T00|train
S005199_P0003_T00|train
S005199_P0006_T00|train
S005199_P0009_T00|train
S005200_P0000_T00|train
S005200_P0003_T00|train
S005200_P0006_T00|train
S005200_P0009_T00|train
S005201_P0000_T00|train
S005201_P0003_T00|train
S005201_P0006_T00|train
S005201_P0009_T00|train
S005202_P0000_T00|train
S005202_P0003_T00|train
S005202_P0006_T00|train
S005202_P0009_T00|train
S005203_P0000_T00|train
S005203_P0003_T00|train
S005203_P0006_T00|train
S005203_P0009_T00|train
S005204_P0000_T00|train
S005204_P0003_T00|train
S005204_P0006_T00|train
S005204_P0009_T00|train
S005205_P0000_T00|train
S005205_P0003_T00|train
S005205_P0006_T00|train
S005205_P0009_T00|train
S005206_P0000_T00|train
S005206_P0003_T00|train
S005206_P0006_T00|train
S005206_P0009_T00|train
S005207_P0000_T00|train
S005207_P0003_T00|train
S005207_P0006_T00|train
S005207_P0009_T00|train
S005208_P0000_T00|train
S005208_P0003_T00|train
S005208_P0006_T00|train
S005208_P0009_T00|train
S005209_P0000_T00|train
S005209_P0003_T00|train
S005209_P0006_T00|train
S005209_P0009_T00|train
S005210_P0000_T00|train
S005210_P0003_T00|train
S005210_P0006_T00|train
S005210_P0009_T00|train
S005212_P0000_T00|train
S005212_P0003_T00|train
S005212_P0006_T00|train
S005212_P0009_T00|train
S005214_P0000_T00|train
S005214_P0003_T00|train
S005214_P0006_T00|train
S005214_P0009_T00|train
S005215_P0000_T00|train
S005215_P0003_T00|train
S005215_P0006_T00|train
S005215_P0009_T00|train
S005216_P0000_T00|train
S005216_P0003_T00|train
S005216_P0006_T00|train
S005216_P0009_T00|train
S005217_P0000_T00|train
S005217_P0003_T00|train
S005217_P0006_T00|train
S005217_P0009_T00|train
S005218_P0000_T00|train
S005218_P0003_T00|train
S005218_P0006_T00|train
S005218_P0009_T00|train
S005219_P0000_T00|train
S005219_P0003_T00|train
S005219_P0006_T00|train
S005219_P0009_T00|train
S005220_P0000_T00|train
S005220_P0003_T00|train
S005220_P0006_T00|train
S005220_P0009_T00|train
S005221_P0000_T00|train
S005221_P0003_T00|train
S005221_P0006_T00|train
S005221_P0009_T00|train
S005222_P0000_T00|train
S005222_P0003_T00|train
S005222_P0006_T00|train
S005222_P0009_T00|train
S005223_P0000_T00|train
S005223_P0003_T00|train
S005223_P0006_T00|train
S005223_P0009_T00|train
S005224_P0000_T00|train
S005224_P0003_T00|train
S005224_P0006_T00|train
S005224_P0009_T00|train
S005225_P0000_T00|train
S005225_P0003_T00|train
S005225_P0006_T00|train
S005225_P0009_T00|train
S005227_P0000_T00|train
S005227_P0003_T00|train
S005227_P0006_T00|train
S005227_P0009_T00|train
S005228_P0000_T00|train
S005228_P0003_T00|train
S005228_P0006_T00|train
S005228_P0009_T00|train
S005229_P0000_T00|train
S005229_P0003_T00|train
S005229_P0006_T00|train
S005229_P0009_T00|train
S005230_P0000_T00|train
S005230_P0003_T00|train
S005230_P0006_T00|train
S005230_P0009_T00|train
S005232_P0000_T00|train
S005232_P0003_T00|train
S005232_P0006_T00|train
S005232_P0009_T00|train
S005234_P0000_T00|train
S005234_P0003_T00|train
S005234_P0006_T00|train
S005234_P0009_T00|train
S005235_P0000_T00|train
S005235_P0003_T00|train
S005235_P0006_T00|train
S005235_P0009_T00|train
S005236_P0000_T00|train
S005236_P0003_T00|train
S005236_P0006_T00|train
S005236_P0009_T00|train
S005237_P0000_T00|train
S005237_P0003_T00|train
S005237_P0006_T00|train
S005237_P0009_T00|train
S005238_P0000_T00|train
S005238_P0003_T00|train
S005238_P0006_T00|train
S005238_P0009_T00|train
S005239_P0000_T00|train
S005239_P0003_T00|train
S005239_P0006_T00|train
S005239_P0009_T00|train
S005240_P0000_T00|train
S005240_P0003_T00|train
S005240_P0006_T00|train
S005240_P0009_T00|train
S005241_P0000_T00|train
S005241_P0003_T00|train
S005241_P0006_T00|train
S005241_P0009_T00|train
S005242_P0000_T00|train
S005242_P0003_T00|train
S005242_P0006_T00|train
S005242_P0009_T00|train
S005243_P0000_T00|train
S005243_P0003_T00|train
S005243_P0006_T00|train
S005243_P0009_T00|train
S005244_P0000_T00|train
S005244_P0003_T00|train
S005244_P0006_T00|train
S005244_P0009_T00|train
S005245_P0000_T00|train
S005245_P0003_T00|train
S005245_P0006_T00|train
S005245_P0009_T00|train
S005246_P0000_T00|train
S005246_P0003_T00|train
S005246_P0006_T00|train
S005246_P0009_T00|train
S005247_P0000_T00|train
S005247_P0003_T00|train
S005247_P0006_T00|train
S005247_P0009_T00|train
S005249_P0000_T00|train
S005249_P0003_T00|train
S005249_P0006_T00|train
S005249_P0009_T00|train
S005250_P0000_T00|train
S005250_P0003_T00|train
S005250_P0006_T00|train
S005250_P0009_T00|train
S005251_P0000_T00|train
S005251_P0003_T00|train
S005251_P0006_T00|train
S005251_P0009_T00|train
S005252_P0000_T00|train
S005252_P0003_T00|train
S005252_P0006_T00|train
S005252_P0009_T00|train
S005253_P0000_T00|train
S005253_P0003_T00|train
S005253_P0006_T00|train
S005253_P0009_T00|train
S005254_P0000_T00|train
S005254_P0003_T00|train
S005254_P0006_T00|train
S005254_P0009_T00|train
